Component,Entry Date,Exit Date,Signal,Entry Price,Exit Price,Holding Days Actual,Return,ΔStorage,ΔTemp/HDD/CDD,Price Momentum,Basis Deviation,ΔLNG Feed Gas,Nuclear Drop,Managed Money,Upcoming Outage Risk,Forecasted Balance,SMA Crossover,Volatility Breakout,Confidence
ANR-SW,2023-06-14,2023-06-21,STRONG BUY,1.9422,2.1777,7,0.121254247760272,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-06-15,2023-06-22,STRONG BUY,1.9492,2.1225,7,0.0889082700595116,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-06-16,2023-06-23,STRONG BUY,2.0229,2.1372,7,0.05650304018982652,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-06-21,2023-06-28,STRONG BUY,2.1777,2.4222,7,0.11227441796390683,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2023-06-22,2023-06-29,STRONG BUY,2.1225,2.3994,7,0.13045936395759714,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-06-23,2023-06-30,STRONG BUY,2.1372,2.3695,7,0.10869361781770538,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-06-27,2023-07-04,STRONG BUY,2.3668,2.2041,7,-0.06874260605036339,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2023-06-28,2023-07-04,STRONG BUY,2.4222,2.2041,6,-0.09004211047807785,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-06-30,2023-07-07,STRONG BUY,2.3695,2.13,7,-0.10107617640852502,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-07-19,2023-07-26,STRONG BUY,2.2674,2.3723,7,0.046264443856399495,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2023-07-21,2023-07-28,STRONG BUY,2.3417,2.3078,7,-0.014476662253918112,-1,3,2,2,0,1,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-07-27,2023-08-03,STRONG BUY,2.3764,2.1639,7,-0.08942097290018512,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-09-09,2023-09-16,STRONG BUY,2.2513,2.2517,7,0.00017767512104115664,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2023-09-13,2023-09-20,STRONG BUY,2.2806,2.2106,7,-0.030693677102517004,-1,3,2,1,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2023-09-15,2023-09-22,STRONG BUY,2.2795,2.0244,7,-0.11191050669006365,-1,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2023-10-04,2023-10-11,STRONG BUY,2.2711,2.4264,7,0.06838096076790982,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
ANR-SW,2023-10-05,2023-10-12,STRONG BUY,2.4442,2.3193,7,-0.05110056460191465,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
ANR-SW,2023-10-06,2023-10-13,STRONG BUY,2.4496,2.1892,7,-0.10630306988896153,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-10-27,2023-11-03,STRONG BUY,2.294,2.4714,7,0.07733217088055798,-1,3,2,1,0,3,0,1,0,-1,1,0.5454545454545454
ANR-SW,2023-11-01,2023-11-08,STRONG BUY,2.9042,1.6908,7,-0.41780869086151085,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2023-11-23,2023-11-30,STRONG BUY,2.4711,2.4806,7,0.003844441746590613,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-01-09,2024-01-16,STRONG BUY,2.5144,26.055,7,9.362313076678332,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-01-10,2024-01-17,STRONG BUY,3.049,3.925,7,0.2873073138734011,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-01-13,2024-01-20,STRONG BUY,26.055,2.38,7,-0.9086547687583958,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-03-06,2024-03-12,STRONG BUY,1.48,1.32,6,-0.10810810810810806,-1,3,1,1,0,3,0,1,0,-1,1,0.5454545454545454
ANR-SW,2024-03-07,2024-03-14,STRONG BUY,1.49,1.185,7,-0.20469798657718116,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-03-08,2024-03-15,STRONG BUY,1.445,1.245,7,-0.13840830449826985,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-03-20,2024-03-27,STRONG BUY,1.455,1.37,7,-0.05841924398625427,-1,3,2,1,0,3,0,1,0,-1,1,0.5454545454545454
ANR-SW,2024-04-03,2024-04-10,STRONG BUY,1.48,1.425,7,-0.03716216216216212,-1,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
ANR-SW,2024-05-01,2024-05-08,STRONG BUY,1.41,1.6,7,0.13475177304964553,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-05-02,2024-05-09,STRONG BUY,1.315,1.64,7,0.247148288973384,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-05-03,2024-05-10,STRONG BUY,1.355,1.59,7,0.17343173431734324,-1,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-05-07,2024-05-14,STRONG BUY,1.48,1.56,7,0.054054054054054106,-1,1,1,2,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-05-08,2024-05-15,STRONG BUY,1.6,1.625,7,0.015624999999999944,-1,1,2,2,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-05-09,2024-05-15,STRONG BUY,1.64,1.625,6,-0.009146341463414575,-1,1,2,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-05-10,2024-05-17,STRONG BUY,1.59,1.725,7,0.08490566037735849,-1,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-05-15,2024-05-22,STRONG BUY,1.625,1.455,7,-0.10461538461538457,-1,1,1,1,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-05-17,2024-05-24,STRONG BUY,1.725,1.455,7,-0.1565217391304348,-1,1,2,1,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-06-13,2024-06-20,STRONG BUY,1.7,1.535,7,-0.0970588235294118,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-06-14,2024-06-21,STRONG BUY,1.82,1.855,7,0.019230769230769187,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-06-21,2024-06-28,STRONG BUY,1.855,1.835,7,-0.010781671159029659,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-08-15,2024-08-22,STRONG BUY,1.715,1.535,7,-0.10495626822157443,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-08-16,2024-08-23,STRONG BUY,1.725,1.47,7,-0.1478260869565218,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-08-20,2024-08-27,STRONG BUY,1.735,1.565,7,-0.09798270893371766,-1,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-09-14,2024-09-21,STRONG BUY,1.735,1.69,7,-0.02593659942363121,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-09-17,2024-09-24,STRONG BUY,1.8,2.05,7,0.13888888888888876,-1,3,2,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-09-18,2024-09-25,STRONG BUY,1.85,2.195,7,0.18648648648648633,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-09-19,2024-09-26,STRONG BUY,1.82,2.195,7,0.20604395604395592,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-09-24,2024-10-01,STRONG BUY,2.05,2.255,7,0.10000000000000005,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-09-25,2024-10-02,STRONG BUY,2.195,2.375,7,0.08200455580865612,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-09-26,2024-10-03,STRONG BUY,2.195,2.4,7,0.0933940774487472,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-09-27,2024-10-04,STRONG BUY,2.175,2.26,7,0.03908045977011493,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-10-01,2024-10-08,STRONG BUY,2.255,2.21,7,-0.019955654101995533,-1,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-10-02,2024-10-09,STRONG BUY,2.375,2.235,7,-0.058947368421052686,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-10-03,2024-10-10,STRONG BUY,2.4,2.18,7,-0.09166666666666656,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-11-19,2024-11-26,STRONG BUY,1.815,2.6,7,0.4325068870523417,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-11-20,2024-11-27,STRONG BUY,1.92,3.065,7,0.5963541666666667,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
ANR-SW,2024-11-21,2024-11-28,STRONG BUY,2.18,3.065,7,0.4059633027522935,-1,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-11-22,2024-11-29,STRONG BUY,2.74,3.065,7,0.11861313868613128,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-11-27,2024-12-04,STRONG BUY,3.065,2.61,7,-0.14845024469820559,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
ANR-SW,2024-12-12,2024-12-19,STRONG BUY,2.86,2.72,7,-0.04895104895104884,-1,3,2,1,0,1,0,1,0,-1,1,0.5454545454545454
ANR-SW,2024-12-20,2024-12-27,STRONG BUY,2.785,2.46,7,-0.11669658886894081,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
ANR-SW,2024-12-23,2024-12-30,STRONG BUY,2.715,2.24,7,-0.1749539594843461,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-03-02,2023-03-09,STRONG BUY,2.5542,2.5084,7,-0.017931250489389962,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-03-14,2023-03-21,STRONG BUY,2.5568,2.2121,7,-0.13481695869837296,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-04-29,2023-05-05,STRONG BUY,2.1217,1.725,6,-0.18697271056228498,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-05-18,2023-05-25,STRONG BUY,2.1553,2.0644,7,-0.042175103233888546,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-06-13,2023-06-20,STRONG BUY,1.902,2.054,7,0.0799158780231335,0,1,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-06-14,2023-06-21,STRONG BUY,1.9802,2.2711,7,0.14690435309564698,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-06-15,2023-06-22,STRONG BUY,2.0092,2.1701,7,0.08008162452717513,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-06-16,2023-06-23,STRONG BUY,2.054,2.222,7,0.08179162609542365,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-06-21,2023-06-28,STRONG BUY,2.2711,2.5132,7,0.10660032583329652,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-06-22,2023-06-29,STRONG BUY,2.1701,2.4328,7,0.1210543292935808,0,3,1,2,0,3,0,1,0,1,-1,0.5454545454545454
APC-ACE,2023-06-23,2023-06-30,STRONG BUY,2.222,2.3775,7,0.06998199819981997,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-06-27,2023-07-04,STRONG BUY,2.3941,2.2559,7,-0.05772524121799419,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-06-28,2023-07-04,STRONG BUY,2.5132,2.2559,6,-0.10237943657488456,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-06-30,2023-07-07,STRONG BUY,2.3775,2.1564,7,-0.09299684542586745,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-07-19,2023-07-26,STRONG BUY,2.2829,2.3752,7,0.04043103070655737,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-07-21,2023-07-28,STRONG BUY,2.3698,2.3417,7,-0.011857540720736026,0,3,2,2,0,1,0,1,0,1,1,0.6363636363636364
APC-ACE,2023-07-25,2023-08-01,STRONG BUY,2.4134,2.2879,7,-0.05200132593022299,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-07-27,2023-08-03,STRONG BUY,2.4173,2.1871,7,-0.09523021552972323,0,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2023-09-14,2023-09-21,STRONG BUY,2.3418,2.1924,7,-0.06379707916986932,0,0,1,1,0,3,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-09-15,2023-09-22,STRONG BUY,2.3772,2.1671,7,-0.08838128891132431,0,0,2,1,0,3,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-10-05,2023-10-12,STRONG BUY,2.5059,2.3636,7,-0.05678598507522251,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2023-10-06,2023-10-13,STRONG BUY,2.4608,2.2146,7,-0.10004876462938882,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-10-27,2023-11-03,STRONG BUY,2.2785,2.504,7,0.09896861970594681,0,3,1,1,0,3,0,1,0,-1,1,0.5454545454545454
APC-ACE,2023-10-31,2023-11-07,STRONG BUY,3.2848,1.8587,7,-0.43415124208475403,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2023-11-01,2023-11-08,STRONG BUY,3.0174,1.8043,7,-0.40203486445284015,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2023-11-23,2023-11-30,STRONG BUY,2.5041,2.5248,7,0.00826644303342507,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-01-09,2024-01-16,STRONG BUY,2.54,22.86,7,8.0,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-01-10,2024-01-17,STRONG BUY,3.01,3.865,7,0.28405315614617954,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-01-13,2024-01-20,STRONG BUY,22.86,2.465,7,-0.892169728783902,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-03-07,2024-03-14,STRONG BUY,1.6,1.255,7,-0.21562500000000012,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-03-27,2024-04-03,STRONG BUY,1.46,1.71,7,0.17123287671232876,0,3,0,1,0,3,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-04-02,2024-04-09,STRONG BUY,1.685,1.525,7,-0.09495548961424341,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-04-03,2024-04-10,STRONG BUY,1.71,1.56,7,-0.08771929824561399,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-04-04,2024-04-11,STRONG BUY,1.775,1.525,7,-0.14084507042253522,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-04-05,2024-04-12,STRONG BUY,1.615,1.375,7,-0.14860681114551083,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-04-30,2024-05-07,STRONG BUY,1.385,1.605,7,0.15884476534296027,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-05-01,2024-05-08,STRONG BUY,1.49,1.655,7,0.11073825503355707,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-05-07,2024-05-14,STRONG BUY,1.605,1.705,7,0.06230529595015582,0,1,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-05-08,2024-05-15,STRONG BUY,1.655,1.78,7,0.0755287009063444,0,1,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-05-09,2024-05-15,STRONG BUY,1.7,1.78,6,0.047058823529411806,0,1,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-05-10,2024-05-17,STRONG BUY,1.67,1.865,7,0.11676646706586831,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-05-14,2024-05-21,STRONG BUY,1.705,2.01,7,0.17888563049853354,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-05-15,2024-05-22,STRONG BUY,1.78,1.935,7,0.08707865168539328,0,3,1,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-05-17,2024-05-24,STRONG BUY,1.865,1.93,7,0.034852546916890055,0,1,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-05-21,2024-05-28,STRONG BUY,2.01,1.59,7,-0.2089552238805969,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-06-13,2024-06-20,STRONG BUY,2.195,2.09,7,-0.04783599088838268,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-06-14,2024-06-21,STRONG BUY,2.125,2.17,7,0.021176470588235262,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-06-21,2024-06-28,STRONG BUY,2.17,1.865,7,-0.14055299539170504,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-06-25,2024-07-02,STRONG BUY,2.2,1.66,7,-0.24545454545454556,0,3,2,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-06-26,2024-07-03,STRONG BUY,2.255,1.555,7,-0.31042128603104213,0,3,2,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-07-30,2024-08-06,STRONG BUY,1.665,1.655,7,-0.006006006006006011,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-07-31,2024-08-07,STRONG BUY,1.715,1.64,7,-0.04373177842565608,0,3,1,1,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-08-01,2024-08-08,STRONG BUY,1.775,1.65,7,-0.07042253521126761,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-08-02,2024-08-09,STRONG BUY,1.785,1.65,7,-0.07563025210084034,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-08-13,2024-08-20,STRONG BUY,1.775,1.755,7,-0.011267605633802828,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-08-15,2024-08-22,STRONG BUY,1.82,1.585,7,-0.12912087912087916,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-08-16,2024-08-23,STRONG BUY,1.815,1.47,7,-0.19008264462809915,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-09-05,2024-09-12,STRONG BUY,1.765,1.78,7,0.00849858356940517,0,3,2,2,0,3,0,1,0,-1,1,0.5454545454545454
APC-ACE,2024-09-11,2024-09-18,STRONG BUY,1.755,2.01,7,0.14529914529914525,0,1,1,1,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-09-12,2024-09-19,STRONG BUY,1.78,1.975,7,0.10955056179775284,0,1,1,1,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-09-13,2024-09-20,STRONG BUY,1.795,1.845,7,0.027855153203342645,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-09-14,2024-09-21,STRONG BUY,1.89,1.885,7,-0.0026455026455025894,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-09-18,2024-09-25,STRONG BUY,2.01,2.31,7,0.14925373134328374,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-09-19,2024-09-26,STRONG BUY,1.975,2.245,7,0.13670886075949368,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-09-24,2024-10-01,STRONG BUY,2.205,2.33,7,0.056689342403628114,0,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-09-25,2024-10-02,STRONG BUY,2.31,2.425,7,0.04978354978354968,0,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-09-26,2024-10-03,STRONG BUY,2.245,2.425,7,0.08017817371937626,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-09-27,2024-10-04,STRONG BUY,2.275,2.305,7,0.013186813186813296,0,1,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-10-01,2024-10-08,STRONG BUY,2.33,2.28,7,-0.021459227467811273,0,1,1,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-10-02,2024-10-09,STRONG BUY,2.425,2.31,7,-0.04742268041237104,0,1,1,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-10-03,2024-10-10,STRONG BUY,2.425,2.215,7,-0.0865979381443299,0,1,2,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-11-19,2024-11-26,STRONG BUY,1.845,2.775,7,0.5040650406504065,0,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-11-20,2024-11-27,STRONG BUY,1.995,3.085,7,0.5463659147869673,0,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
APC-ACE,2024-11-21,2024-11-28,STRONG BUY,2.2775,3.085,7,0.3545554335894622,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-11-22,2024-11-29,STRONG BUY,2.705,3.085,7,0.1404805914972273,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-11-26,2024-12-03,STRONG BUY,2.775,2.8175,7,0.01531531531531531,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-11-27,2024-12-04,STRONG BUY,3.085,2.7,7,-0.12479740680713121,0,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
APC-ACE,2024-12-12,2024-12-19,STRONG BUY,2.9875,2.825,7,-0.05439330543933043,0,3,2,1,0,1,0,1,0,-1,1,0.5454545454545454
APC-ACE,2024-12-20,2024-12-27,STRONG BUY,2.92,2.68,7,-0.08219178082191773,0,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
APC-ACE,2024-12-23,2024-12-30,STRONG BUY,2.845,2.365,7,-0.16871704745166957,0,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-03-14,2023-03-21,STRONG BUY,2.4549,2.0285,7,-0.1736934294675953,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
CG-Mainline,2023-03-15,2023-03-22,STRONG BUY,2.4235,1.7908,7,-0.26106870229007645,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-05-17,2023-05-24,STRONG BUY,2.1805,2.0675,7,-0.05182297638156386,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-05-18,2023-05-25,STRONG BUY,2.0534,2.1035,7,0.024398558488360787,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-05-19,2023-05-26,STRONG BUY,2.0242,1.9629,7,-0.030283568817310497,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-05-25,2023-06-01,STRONG BUY,2.1035,1.887,7,-0.10292369859757543,-1,3,0,1,0,3,0,1,0,1,1,0.5454545454545454
CG-Mainline,2023-06-14,2023-06-21,STRONG BUY,1.9369,2.2244,7,0.1484330631421344,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-06-15,2023-06-22,STRONG BUY,1.9289,2.1519,7,0.11560993312250498,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-06-16,2023-06-23,STRONG BUY,1.9659,2.1327,7,0.0848466351289485,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-06-21,2023-06-28,STRONG BUY,2.2244,2.4456,7,0.09944254630462149,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
CG-Mainline,2023-06-22,2023-06-29,STRONG BUY,2.1519,2.314,7,0.07532877921836523,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-06-23,2023-06-30,STRONG BUY,2.1327,2.1717,7,0.018286678857785975,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-06-27,2023-07-04,STRONG BUY,2.4651,2.1858,7,-0.11330169161494466,-1,3,2,2,0,0,0,1,0,1,1,0.5454545454545454
CG-Mainline,2023-06-28,2023-07-04,STRONG BUY,2.4456,2.1858,6,-0.10623159960745839,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-07-21,2023-07-28,STRONG BUY,2.2886,2.3002,7,0.005068600891374469,-1,3,1,2,0,1,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-07-25,2023-08-01,STRONG BUY,2.2847,2.2471,7,-0.016457302928174315,-1,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
CG-Mainline,2023-07-27,2023-08-03,STRONG BUY,2.3066,2.1378,7,-0.07318130581808725,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-07-28,2023-08-04,STRONG BUY,2.3002,2.1797,7,-0.05238674897834964,-1,3,1,1,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-09-15,2023-09-22,STRONG BUY,2.3863,2.2581,7,-0.05372333738423486,-1,3,2,1,0,3,0,1,0,1,1,0.6363636363636364
CG-Mainline,2023-09-28,2023-10-05,STRONG BUY,2.3847,2.4616,7,0.032247242839770096,-1,3,1,2,0,3,0,1,0,-1,1,0.5454545454545454
CG-Mainline,2023-10-05,2023-10-12,STRONG BUY,2.4616,2.3637,7,-0.03977088072798166,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
CG-Mainline,2023-10-06,2023-10-13,STRONG BUY,2.5118,2.2448,7,-0.10629827215542635,-1,3,2,2,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-11-01,2023-11-08,STRONG BUY,2.9916,1.501,7,-0.49826179970584306,-1,3,1,2,0,3,0,1,0,1,0,0.5454545454545454
CG-Mainline,2023-11-02,2023-11-09,STRONG BUY,2.7382,2.0124,7,-0.2650646410050398,-1,3,1,1,0,3,0,1,0,1,-1,0.5454545454545454
CG-Mainline,2023-12-06,2023-12-13,STRONG BUY,2.5677,2.163,7,-0.15761187054562453,-1,3,1,2,0,0,0,1,0,1,1,0.5454545454545454
CG-Mainline,2024-01-09,2024-01-16,STRONG BUY,2.5781,13.87,7,4.379930956906248,-1,3,1,1,0,0,0,1,0,1,1,0.5454545454545454
CG-Mainline,2024-01-10,2024-01-17,STRONG BUY,3.0404,3.3,7,0.08538350217076694,-1,3,2,2,0,3,0,1,0,1,1,0.6363636363636364
