ticker,series_id,series_desc,metadata_desc,entity_name,cmdty_class,sub_cmdty_desc,asset_name,region_name,country_name,state_name,province_name,status,series_type,sub_region,table_name,mongo_id,metadata_uuid,entity_id
PLAG.US2CN.054.NIAGRA.A,tgp_niagra,TGP - Niagra,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,,Northeast,,,,TRUE,Actual,,,5630f3f415983cbc06213456,1adabd70-e80b-11ec-892a-cd7974b68767,56f2e7a669b47a2b7897ffe3
PLAG.PVILL.054.NE2PV.A,tgp_ne_to_pville,TGP - Northeast to Perryville,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,,Perryville Hub,United States,Louisiana,,TRUE,,,,5630f3f415983cbc06213456,a5efaa50-5f28-11eb-a4aa-7170202c0159,56f2e7a669b47a2b7897ffe3
PLAG.APPAL.054.OH2KY.A,tgp_oh_to_ky,TGP OH to KY,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,1c7445e0-396e-11eb-ae21-fd298556eeed,56f2e7a669b47a2b7897ffe3
PLAG.APPAL.054.PA2NE.A,tgp_pa_to_ne,TGP PA to Northeast,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,11c374e0-396e-11eb-ae21-fd298556eeed,56f2e7a669b47a2b7897ffe3
PLAG.SWLA.054.N.A,tgp_n_to_swla,TGP Northern Inflows to SWLA,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",,,,Gulf Coast,United States,Louisiana,,TRUE,Actual,,,5630f3f415983cbc06213456,8115a350-a3c0-11ec-93ab-f3bb364efdc2,56f2e7a669b47a2b7897ffe3
PLAG.SWLA.054.W.A,tgp_w_to_swla,TGP Western Inflows to SWLA,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",,,,Gulf Coast,United States,Louisiana,,TRUE,Actual,,,5630f3f415983cbc06213456,f4762890-a3c2-11ec-93ab-f3bb364efdc2,56f2e7a669b47a2b7897ffe3
PLAG.MW2SC.054.TGP.A,tgp_mw_to_sc_st860,TGP - Midwest to South Central (Sta 860),Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,"Tennessee Gas Pipeline Company, L.L.C. (TGP)",South Central,United States,,,TRUE,,,,5630f3f415983cbc06213456,817cbb50-896c-11ea-b3aa-0bf51cb0076d,56f2e7a669b47a2b7897ffe3
PLAG.APPAL.054.WV2KY.A,tgp_wv_to_ky,TGP WV to KY,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,051db1b0-396e-11eb-ae21-fd298556eeed,56f2e7a669b47a2b7897ffe3
PLAG.NE2MW.054.TGP.A,tgp_ne_to_mw,TGP Northeast to Midwest,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,,Northeast,United States,,,TRUE,,,,5630f3f415983cbc06213456,8cd10c20-2dab-11eb-9270-27b62502297a,56f2e7a669b47a2b7897ffe3
PLAG.CARTH.054.CTH2LA.A,tgp_carthage_to_la,TGP - Carthage to Louisiana,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,,East Texas/Louisiana,United States,Texas,,TRUE,,,,5630f3f415983cbc06213456,e7b03ed0-76a9-11eb-8654-a95960ef1d77,56f2e7a669b47a2b7897ffe3
PLAG.PVILL.054.HV2PV.A,tgp_hville_to_pville,TGP - Haynesville to Perryville,Pipeline Delivery Volumes,"Tennessee Gas Pipeline Company, L.L.C.",Natural Gas,,,Perryville Hub,United States,Louisiana,,TRUE,,,,5630f3f415983cbc06213456,da63db80-5f28-11eb-a4aa-7170202c0159,56f2e7a669b47a2b7897ffe3
PLAG.ESC2MW.073.TET24.A,tetco_24_e_sc_to_mw,TETCO 24 - East SC to Midwest,Pipeline Capacity,"Texas Eastern Transmission, LP",Natural Gas,,"Texas Eastern Transmission, LP",South Central,United States,,,TRUE,,,,565345a6ba77ebce607ed0fc,2dbef590-c5ea-11ea-a63e-cfe41a6bd1af,56fd6608956fc173492d70c8
PLAG.NE2MW.073.TET24.A,tetco_24_ne_to_mw,TETCO 24 - Northeast to Midwest,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,Northeast,United States,,,TRUE,,,,5630f3f415983cbc06213456,b9085280-2dab-11eb-9270-27b62502297a,56fd6608956fc173492d70c8
PLAG.APPAL.073.PA2MD.A,tetco_pa_to_md,TETCO PA to MD,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,1bb7a210-396d-11eb-ae21-fd298556eeed,56fd6608956fc173492d70c8
PLAG.APPAL.073.2SCMW.A,tetco_app_to_sc_mw,TETCO - Appalachia to South Central and Midwest,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",,,,Appalachia,United States,,,TRUE,,,,5630f3f415983cbc06213456,4249f9f0-5ff6-11eb-8456-1f361dd8c452,56fd6608956fc173492d70c8
PLAG.CARTH.073.CTH2LA.A,tetco_carthage_to_la,Texas Eastern - Carthage to Louisiana,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,East Texas/Louisiana,United States,Texas,,TRUE,,,,5630f3f415983cbc06213456,c71f4d00-76a9-11eb-8654-a95960ef1d77,56fd6608956fc173492d70c8
PLAG.APPAL.073.PA2DE.A,tetco_pa_to_de,TETCO PA to DE,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,1596e080-396d-11eb-ae21-fd298556eeed,56fd6608956fc173492d70c8
PLAG.NE2MW.073.TET30.A,tetco_30_ne_to_mw,TETCO 30 - Northeast to Midwest,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,Northeast,United States,,,TRUE,,,,5630f3f415983cbc06213456,76b36d20-2dab-11eb-9270-27b62502297a,56fd6608956fc173492d70c8
PLAG.CARTH.073.N2CTH.A,tetco_ntx_to_carthage,TETCO - North Into Carthage,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,East Texas/Louisiana,United States,Texas,,TRUE,,,,5630f3f415983cbc06213456,5d4ece30-76a1-11eb-8654-a95960ef1d77,56fd6608956fc173492d70c8
PLAG.SWLA.073.N.A,tetco_n_to_swla,TETCO Northern Inflows to SWLA,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",,,,Gulf Coast,United States,Louisiana,,TRUE,Actual,,,5630f3f415983cbc06213456,9237edf0-a3c0-11ec-93ab-f3bb364efdc2,56fd6608956fc173492d70c8
PLAG.APPAL.073.PA2NJ.A,tetco_pa_to_nj,TETCO PA to NJ,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,21bd1370-396d-11eb-ae21-fd298556eeed,56fd6608956fc173492d70c8
PLAG.APPAL.073.PA2NY.A,tetco_pa_to_ny,TETCO PA to NY,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,8771e920-396d-11eb-ae21-fd298556eeed,56fd6608956fc173492d70c8
PLAG.MW2SC.073.TET30.A,tetco_mw_to_sc,TETCO - Midwest to South Central,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,"Texas Eastern Transmission, LP",South Central,United States,,,TRUE,,,,5630f3f415983cbc06213456,a1415c70-896c-11ea-b3aa-0bf51cb0076d,56fd6608956fc173492d70c8
PLAG.PVILL.073.PV2SE.A,tetco_pville_to_se,TETCO - Perryville to Southeast,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,Perryville Hub,United States,Louisiana,,TRUE,,,,5630f3f415983cbc06213456,dfba5d50-5f2a-11eb-a4aa-7170202c0159,56fd6608956fc173492d70c8
PLAG.CARTH.073.CTH2STX.A,tetco_carthage_to_stx,TETCO - Carthage to South Texas,Pipeline Delivery Volumes,"Texas Eastern Transmission, LP",Natural Gas,,,East Texas/Louisiana,United States,Texas,,TRUE,,,,5630f3f415983cbc06213456,67f7aff0-76a1-11eb-8654-a95960ef1d77,56fd6608956fc173492d70c8
PLAG.ESC2MW.114.TGT.A,tgt_e_sc_to_mw,TGT - East SC to Midwest,Pipeline Capacity,"Texas Gas Transmission, LLC",Natural Gas,,Texas Gas Transmission (TGT),South Central,United States,,,TRUE,,,,565345a6ba77ebce607ed0fc,ed0c0060-c5e9-11ea-a63e-cfe41a6bd1af,56fecd047b53742a7d1aadce
PLAG.NE2MW.114.TGT.A,tgt_ne_to_mw,Texas Gas Transmission Northeast to Midwest,Pipeline Delivery Volumes,"Texas Gas Transmission, LLC",Natural Gas,,,Northeast,United States,,,TRUE,,,,5630f3f415983cbc06213456,5e1f9e00-2dab-11eb-9270-27b62502297a,56fecd047b53742a7d1aadce
PLAG.SWLA.114.N.A,tgt_n_to_swla,TGT Northern Inflows to SWLA,Pipeline Delivery Volumes,"Texas Gas Transmission, LLC",,,,Gulf Coast,United States,Louisiana,,TRUE,Actual,,,5630f3f415983cbc06213456,a76e8850-a3c0-11ec-93ab-f3bb364efdc2,56fecd047b53742a7d1aadce
PLAG.PVILL.114.NE2PV.A,tgt_ne_to_pville,TGT - Northeast to Perryville,Pipeline Delivery Volumes,"Texas Gas Transmission, LLC",Natural Gas,,,Perryville Hub,United States,Louisiana,,TRUE,,,,5630f3f415983cbc06213456,f8cc6f10-5f28-11eb-a4aa-7170202c0159,56fecd047b53742a7d1aadce
PLAG.CARTH.114.CTH2LA.A,tgt_carthage_to_la,Texas Gas - Carthage to Louisiana,Pipeline Delivery Volumes,"Texas Gas Transmission, LLC",Natural Gas,,,East Texas/Louisiana,United States,Texas,,TRUE,,,,5630f3f415983cbc06213456,baced5c0-76a9-11eb-8654-a95960ef1d77,56fecd047b53742a7d1aadce
PLAG.PVILL.114.HV2PV.A,tgt_hville_to_pville,TGT - Haynesville to Perryville,Pipeline Delivery Volumes,"Texas Gas Transmission, LLC",Natural Gas,,,Perryville Hub,United States,Louisiana,,TRUE,,,,5630f3f415983cbc06213456,ea3737f0-5f28-11eb-a4aa-7170202c0159,56fecd047b53742a7d1aadce
PLAG.PVILL.114.PV2SLA.A,tgt_pville_to_sla,TGT - Perryville to Southern Louisiana,Pipeline Delivery Volumes,"Texas Gas Transmission, LLC",Natural Gas,,,Perryville Hub,United States,Louisiana,,TRUE,,,,5630f3f415983cbc06213456,0891e8d0-5f29-11eb-a4aa-7170202c0159,56fecd047b53742a7d1aadce
,,,Natural Gas Production,Texas Railroad Commission,Natural Gas,,,Texas and Producing Region,United States,Texas,,TRUE,,,,55bf92caa4a923047d999e79,608d8b70-4a7b-11e5-a9ed-3f1caee5e338,55db382477de73d02f8de8fb
,total_liquids,TRRC Aggregated Monthly Production,Production,Texas Railroad Commission,Liquids,,,,United States,Texas,,TRUE,,,,569fa08bff90363b6dab6e61,5e4a7280-3eff-11e8-b8d4-91e2006bb615,55db382477de73d02f8de8fb
,crude_oil,Crude Oil Production,Production,Texas Railroad Commission,Crude Oil,,,,United States,Texas,,TRUE,,,,569fa08bff90363b6dab6e61,b9b2bcd0-3f37-11e8-a501-a5b7a81bd01d,55db382477de73d02f8de8fb
,total_natural_gas,Total Natural Gas Production,Production,Texas Railroad Commission,Natural Gas,,,,United States,Texas,,TRUE,,,,569fa08bff90363b6dab6e61,8f3f3bf0-3f36-11e8-838d-19ed9e6c7ced,55db382477de73d02f8de8fb
,condensate,Condensate Production,Production,Texas Railroad Commission,Condensate,,,,United States,Texas,,TRUE,,,,569fa08bff90363b6dab6e61,16ef7370-3f38-11e8-bea7-055d34174df9,55db382477de73d02f8de8fb
,casinghead_gas,Casinghead Gas,Production,Texas Railroad Commission,Natural Gas,,,,United States,Texas,,TRUE,,,,569fa08bff90363b6dab6e61,8be8dda0-3f39-11e8-8518-fdc2b488e97f,55db382477de73d02f8de8fb
,gas_well_gas,Gas Well Production,Production,Texas Railroad Commission,Natural Gas,,,,United States,Texas,,TRUE,,,,569fa08bff90363b6dab6e61,62bcdb70-3f39-11e8-a243-c74d3979e32b,55db382477de73d02f8de8fb
,,,Average Realized Price - Crude,TotalEnergies,Crude Oil,,,,,,,TRUE,,,,56a0f3dfff90363b6dab7f55,e5b4af80-eacc-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Average Realized Price - Natural Gas,TotalEnergies,Natural Gas,,,,,,,TRUE,,,,56a0f429ff90363b6dab7f59,8f707cd0-eacc-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Barrels of Oil Equivalent Average Price,TotalEnergies,Barrel of Oil Equivalent (BOE),,,,,,,TRUE,,,,56a7b803c47ba187258efb14,a2aea290-eacc-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Capital Spending,TotalEnergies,,,,Worldwide,,,,TRUE,,,,57236ef77a4ce4e550a7c357,7f65beb0-477c-11e6-9704-55cff9097eb8,558ae206c8dbd68523f2f9b9
,,,Capital Spending - Forecast,TotalEnergies,Financial,Capital Budget,,Worldwide,,,,TRUE,,,,579b539b1b71bcbe47e0de89,58c51690-64ad-11e6-a57e-27d6ca076f6d,558ae206c8dbd68523f2f9b9
,,,Liquid Hydrocarbon Production - Total,TotalEnergies,,,,,,,,TRUE,,,,56a924afb96cc7115ea02263,22f074c0-eacc-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,LNG Exports,TotalEnergies,Natural Gas,LNG,,Worldwide,,,,TRUE,,,,55c397381e1fce776bba4ba6,ef8824e0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Natural Gas Production,TotalEnergies,Natural Gas,,,Worldwide,,,,TRUE,,,,55bf92caa4a923047d999e79,79fa8f80-eacc-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Net Income,TotalEnergies,,,,,,,,TRUE,,,,56a6876b3eab55b56001d8e3,9ec501c0-eacb-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Net Income - Chemical,TotalEnergies,,,,,,,,TRUE,,,,56b0c8145189adae2ceb650e,b5f4fb20-eacb-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Net Income - Upstream,TotalEnergies,,,,,,,,TRUE,,,,56b0c8d95189adae2ceb6513,aa045720-eacb-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Barrel of Oil Equivalent (BOE),,,,,,,TRUE,,,,569fa08bff90363b6dab6e61,11d68e90-eacc-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Natural Gas,,,North America,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,ca29cc80-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Barrel of Oil Equivalent (BOE),,,South America,,,,TRUE,,,,569fa08bff90363b6dab6e61,61d6f360-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Barrel of Oil Equivalent (BOE),,,Asia Pacific,,,,TRUE,,,,569fa08bff90363b6dab6e61,6886d590-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Natural Gas,,,Africa,,,,TRUE,,,,569fa08bff90363b6dab6e61,bada9430-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Barrel of Oil Equivalent (BOE),,,North America,,,,TRUE,,,,569fa08bff90363b6dab6e61,5ae99300-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,"CL, NG and NGL Production",,,Middle East,,,,TRUE,,,,569fa08bff90363b6dab6e61,4c95aaa0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,"CL, NG and NGL Production",,,Africa,,,,TRUE,,,,569fa08bff90363b6dab6e61,44dcbce0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,"CL, NG and NGL Production",,,Central Asia,,,,TRUE,,,,569fa08bff90363b6dab6e61,3e026f50-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Liquids,,,Europe,,,,TRUE,,,,569fa08bff90363b6dab6e61,75f3e060-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,"CL, NG and NGL Production",,,Europe,,,,TRUE,,,,569fa08bff90363b6dab6e61,31ee3dc0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Liquids,,,Central Asia,,,,TRUE,,,,569fa08bff90363b6dab6e61,7dc49be0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Liquids,,,Africa,,,,TRUE,,,,569fa08bff90363b6dab6e61,8498a7e0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Natural Gas,,,South America,,,,TRUE,,,,569fa08bff90363b6dab6e61,d12b0300-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Natural Gas,,,Asia Pacific,,,,TRUE,,,,569fa08bff90363b6dab6e61,d89d71e0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Natural Gas,,,Middle East,,,,TRUE,,,,569fa08bff90363b6dab6e61,c1ac0820-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Natural Gas,,,Central Asia,,,,TRUE,,,,569fa08bff90363b6dab6e61,b4a5fc80-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Liquids,,,Middle East,,,,TRUE,,,,569fa08bff90363b6dab6e61,8cc73ad0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Liquids,,,South America,,,,TRUE,,,,569fa08bff90363b6dab6e61,9cfadfb0-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Liquids,,,Asia Pacific,,,,TRUE,,,,569fa08bff90363b6dab6e61,a3aff200-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Natural Gas,,,Europe,,,,TRUE,,,,569fa08bff90363b6dab6e61,ae99ad50-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production,TotalEnergies,Liquids,,,North America,United States,,,TRUE,,,,569fa08bff90363b6dab6e61,95ce7a80-0e23-11e6-8fbd-c958e2b5f356,558ae206c8dbd68523f2f9b9
,,,Production Forecast - Base,TotalEnergies,Natural Gas,,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,b07eff60-21bc-11e6-99a4-c13e9907d0bc,558ae206c8dbd68523f2f9b9
,,,Production Forecast - Base,TotalEnergies,Liquids,,,United States,United States,,,TRUE,,,,573a6b7436f45b7a0f4d8dda,a5579ed0-21bc-11e6-99a4-c13e9907d0bc,558ae206c8dbd68523f2f9b9
,,,Refinery Inputs,TotalEnergies,,,,,,,,TRUE,,,,55bb596e65ecae9c02c4f9ba,faa1e4d0-eacc-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Refining Utilization Rate,TotalEnergies,,,,,,,,TRUE,,,,56e83c09b3f021be28a6fc3c,58c6d890-eacd-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
,,,Revenues,TotalEnergies,Financial,Operating Results,,,,,,TRUE,,,,55b940ef6d0133806cb05cb8,8df9d7d0-eacb-11e5-a018-e9a80854f1e6,558ae206c8dbd68523f2f9b9
PLAG.CN2US.086.CORNW.A,tc_cornwall,TransCanada - Cornwall,Pipeline Delivery Volumes,Transcanada Pipelines Limited,Natural Gas,,,Northeast,,,,TRUE,Actual,,,5630f3f415983cbc06213456,91d6f1f0-e80b-11ec-892a-cd7974b68767,57b84b10e165d3206221751f
PLAG.CN2US.086.PHILIP.A,tc_philipsburg,TransCanda - Philipsburg,Pipeline Delivery Volumes,Transcanada Pipelines Limited,Natural Gas,,,Northeast,,,,TRUE,Actual,,,5630f3f415983cbc06213456,514ce180-e80b-11ec-892a-cd7974b68767,57b84b10e165d3206221751f
PLAG.CN2US.086.NAPIER.A,tc_napierville,TransCanada - Napierville,Pipeline Delivery Volumes,Transcanada Pipelines Limited,Natural Gas,,,Northeast,,,,TRUE,Actual,,,5630f3f415983cbc06213456,626010f0-e80b-11ec-892a-cd7974b68767,57b84b10e165d3206221751f
PLAG.SC2SE.109.TRCO.A,transco_sc_to_se,Transco - SC to Southeast,Pipeline Capacity,Transcontinental Gas Pipe Line Company,Natural Gas,,Transcontinental Gas Pipeline,South Central,United States,,,TRUE,,,,565345a6ba77ebce607ed0fc,902ba520-c5ea-11ea-a63e-cfe41a6bd1af,5693e5aee8d19ad362bc0e7e
PLAG.APPAL.109.PA2NJNY.A,transco_pa_to_nj_ny,Transco PA to NJ - NY,Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,045aa540-396d-11eb-ae21-fd298556eeed,5693e5aee8d19ad362bc0e7e
PLAG.APPAL.109.PA2MD.A,transco_pa_to_md,Transco PA to MD,Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,f52de910-396c-11eb-ae21-fd298556eeed,5693e5aee8d19ad362bc0e7e
PLAG.APPAL.109.EST2NE.A,transco_app_to_ne,Transco - Implied New England Outflows,Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,,,,Appalachia,United States,,,TRUE,,,,5630f3f415983cbc06213456,02419ca0-5ff6-11eb-8456-1f361dd8c452,5693e5aee8d19ad362bc0e7e
PLAG.APPAL.109.EST2SE.A,transco_app_to_se_via_ne,Transco - Implied Southeast Outflow (via NE),Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,,,,Appalachia,United States,,,TRUE,,,,5630f3f415983cbc06213456,0efe9150-5ff6-11eb-8456-1f361dd8c452,5693e5aee8d19ad362bc0e7e
PLAG.SWLA.109.E.A,transco_e_to_swla,Transco Eastern Inflows to SWLA,Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,,,,Gulf Coast,United States,Louisiana,,TRUE,Actual,,,5630f3f415983cbc06213456,2aaf30b0-a3c2-11ec-93ab-f3bb364efdc2,5693e5aee8d19ad362bc0e7e
PLAG.NE2SE.109.TRCO.A,transco_ne_to_se,Transco Northeast to Southeast,Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,Natural Gas,,,Northeast,United States,,,TRUE,,,,5630f3f415983cbc06213456,db07ef80-2dab-11eb-9270-27b62502297a,5693e5aee8d19ad362bc0e7e
PLAG.SWLA.109.GOM.A,tgp_gom_to_swla,Transco Gulf of Mexico Inflow to SWLA,Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,,,,Gulf Coast,United States,Louisiana,,TRUE,Actual,,,5630f3f415983cbc06213456,0e885a50-a3c3-11ec-93ab-f3bb364efdc2,5693e5aee8d19ad362bc0e7e
PLAG.SWLA.109.N.A,transco_n_to_swla,Transco Northern Inflows to SWLA,Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,,,,Gulf Coast,United States,Louisiana,,TRUE,Actual,,,5630f3f415983cbc06213456,ba7c0120-a3c0-11ec-93ab-f3bb364efdc2,5693e5aee8d19ad362bc0e7e
PLAG.APPAL.109.PA2DE.A,transco_pa_to_de,Transco PA to DE,Pipeline Delivery Volumes,Transcontinental Gas Pipe Line Company,Natural Gas,,,,,,,TRUE,,,,5630f3f415983cbc06213456,ee8aff30-396c-11eb-ae21-fd298556eeed,5693e5aee8d19ad362bc0e7e
,,,Cash and Cash Equivalents,TransMontaigne Partners L.P.,Financial,,,,United States,,,TRUE,,,,57f509dfdf15d7901a674fa5,2ff61dd0-be18-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Cash Flow from Financing,TransMontaigne Partners L.P.,Financial,,,,United States,,,TRUE,,,,57f50986df15d7901a674fa4,0a680d70-be19-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Cash Flow from Investing,TransMontaigne Partners L.P.,Financial,,,,United States,,,TRUE,,,,57f50977df15d7901a674fa3,0fd5aba0-be19-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Cash Flow from Operations,TransMontaigne Partners L.P.,Financial,,,,United States,,,TRUE,,,,57236ec77a4ce4e550a7c355,180242c0-be19-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Long Term Debt,TransMontaigne Partners L.P.,,,,,United States,,,TRUE,,,,57d9862e3ae611cf7dc76607,8ddef2f0-be18-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Net Income,TransMontaigne Partners L.P.,,,,,United States,,,TRUE,,,,56a6876b3eab55b56001d8e3,00901040-be19-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Operating Income (Loss),TransMontaigne Partners L.P.,,,,,United States,,,TRUE,,,,56aa2f96ac717a4910fcf1d6,f3fd38d0-be18-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Partners Equity,TransMontaigne Partners L.P.,,,,,United States,,,TRUE,,,,584abaa24c1027f16a54117b,da3bbf20-be18-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Revenues,TransMontaigne Partners L.P.,Financial,,,,United States,,,TRUE,,,,55b940ef6d0133806cb05cb8,e92d9530-be18-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Total Assets,TransMontaigne Partners L.P.,,,,,United States,,,TRUE,,,,584ab9d74c1027f16a541179,70abab10-be18-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Total Current Liability,TransMontaigne Partners L.P.,,,,,United States,,,TRUE,,,,57d997823ae611cf7dc76638,84cf75e0-be18-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
,,,Total Liabilities,TransMontaigne Partners L.P.,,,,,United States,,,TRUE,,,,584aba594c1027f16a54117a,b1699cc0-be18-11e6-a476-a7044308545d,558ae209c8dbd68523f2f9e2
PLAG.ROX2SC.096.TWST.A,transwestern_to_lower_rox_az,Transwestern to Lower Rockies (AZ),Pipeline Delivery Volumes,"Transwestern Pipeline Company, LLC",,,Transwestern Pipeline,Rockies,United States,,,TRUE,,,,5630f3f415983cbc06213456,5401ab40-a01e-11ea-8af3-c13df405ae4e,56fad631b2a37faa58a5acd9
,,,Production,Traverse Energy Ltd,Barrel of Oil Equivalent (BOE),,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,569fa08bff90363b6dab6e61,88597680-067a-11e6-a789-eda227b206e5,558ae20ac8dbd68523f2f9ec
,,,Production,Traverse Energy Ltd,Crude Oil,,,Western Canadian Sedimentary Basin,Canada,,,TRUE,,,,569fa08bff90363b6dab6e61,5a9156f0-067a-11e6-a789-eda227b206e5,558ae20ac8dbd68523f2f9ec
