Date,Item,Value
2023-09-12,NYISO - Wind,6856.639240000001
2023-09-12,PJM - Coal,301102.0
2023-09-12,PJM - Hydro,49860.0
2023-09-12,PJM - Natural Gas,1188997.0
2023-09-12,PJM - Nuclear Power,754487.0
2023-09-12,PJM - Other,21083.0
2023-09-12,PJM - PeakLoad,113010
2023-09-12,PJM - Renewables,11993.0
2023-09-12,PJM - Residual Oil,7329.0
2023-09-12,PJM - Solar,31806.0
2023-09-12,PJM - Total Generation,2386694.0
2023-09-12,PJM - Wind,20037.0
2023-09-12,SPP - Coal,302875
2023-09-12,SPP - Diesel,0
2023-09-12,SPP - Hydro,33547
2023-09-12,SPP - Natural Gas,267956
2023-09-12,SPP - Nuclear Power,47966
2023-09-12,SPP - PeakLoad,34759
2023-09-12,SPP - Total Generation,746269
2023-09-12,SPP - Wind,93925
2023-09-13,AESO - PeakLoad,9960
2023-09-13,BPA - PeakLoad,6762
2023-09-13,CAISO - Biogas,4498.0
2023-09-13,CAISO - Biomass,7113.0
2023-09-13,CAISO - Geothermal Steam,19224.0
2023-09-13,CAISO - Hydro,70656.0
2023-09-13,CAISO - Nuclear Power,53323.0
2023-09-13,CAISO - PeakLoad,34430
2023-09-13,CAISO - Power Imports,64422.0
2023-09-13,CAISO - Solar PV,146382.0
2023-09-13,CAISO - Solar Thermal,0.0
2023-09-13,CAISO - Thermal Power,260972.0
2023-09-13,CAISO - Total Generation,694253.0
2023-09-13,CAISO - Wind,67663.0
2023-09-13,ERCOT - Coal,242634.0
2023-09-13,ERCOT - Hydro,785.0
2023-09-13,ERCOT - Natural Gas,822481.0
2023-09-13,ERCOT - Nuclear,119192.0
2023-09-13,ERCOT - Other,3451.0
2023-09-13,ERCOT - PeakLoad,65721
2023-09-13,ERCOT - Solar,65492.0
2023-09-13,ERCOT - Total Generation,1329591.0
2023-09-13,ERCOT - Wind,75556.0
2023-09-13,IESO - Biofuel,1019.0
2023-09-13,IESO - Hydro,88016.0
2023-09-13,IESO - Natural Gas,48321.0
2023-09-13,IESO - Nuclear Power,231211.0
2023-09-13,IESO - PeakLoad,16369
2023-09-13,IESO - Total Generation,389826.0
2023-09-13,IESO - Wind,21259.0
2023-09-13,ISONE - Coal,0
2023-09-13,ISONE - Hydro,25180
2023-09-13,ISONE - Natural Gas,199958
2023-09-13,ISONE - Nuclear Power,72204
2023-09-13,ISONE - Other,13036
2023-09-13,ISONE - PeakLoad,17134
2023-09-13,ISONE - Residual Oil,0
2023-09-13,ISONE - Solar Thermal,6274
2023-09-13,ISONE - Total Generation,319210
2023-09-13,ISONE - Wind,2558
2023-09-13,MISO - Coal,535813.1
2023-09-13,MISO - Hydro,16711.8
2023-09-13,MISO - Natural Gas,680827.2000000002
2023-09-13,MISO - Nuclear,253646.00000000006
2023-09-13,MISO - Other,20493.5
2023-09-13,MISO - PeakLoad,81777
2023-09-13,MISO - Total Generation,1669974.9000000001
2023-09-13,MISO - Wind,137253.91
2023-09-13,NYISO - Coal or Oil,307.24877100000145
2023-09-13,NYISO - Dual Fuel,132782.13553600007
2023-09-13,NYISO - Hydro,75141.94943100007
2023-09-13,NYISO - Natural Gas,104030.33387699998
2023-09-13,NYISO - Nuclear Power,79380.51581
2023-09-13,NYISO - Other Renewables,6846.889279000002
2023-09-13,NYISO - PeakLoad,21956
2023-09-13,NYISO - Total Generation,406496.90614000685
2023-09-13,NYISO - Wind,8022.467910000005
2023-09-13,PJM - Coal,293482.0
2023-09-13,PJM - Hydro,41311.0
2023-09-13,PJM - Natural Gas,1164426.0
2023-09-13,PJM - Nuclear Power,757534.0
2023-09-13,PJM - Other,18162.0
2023-09-13,PJM - PeakLoad,107859
2023-09-13,PJM - Renewables,11587.0
2023-09-13,PJM - Residual Oil,10135.0
2023-09-13,PJM - Solar,32069.0
2023-09-13,PJM - Total Generation,2349676.0
2023-09-13,PJM - Wind,20970.0
2023-09-13,SPP - Coal,279637
2023-09-13,SPP - Diesel,4
2023-09-13,SPP - Hydro,32702
2023-09-13,SPP - Natural Gas,240323
2023-09-13,SPP - Nuclear Power,47921
2023-09-13,SPP - PeakLoad,34836
2023-09-13,SPP - Total Generation,745749
2023-09-13,SPP - Wind,145163
2023-09-14,AESO - PeakLoad,9960
2023-09-14,BPA - PeakLoad,6903
2023-09-14,CAISO - Biogas,4569.0
2023-09-14,CAISO - Biomass,7837.0
2023-09-14,CAISO - Geothermal Steam,19245.0
2023-09-14,CAISO - Hydro,77782.0
2023-09-14,CAISO - Nuclear Power,53280.0
2023-09-14,CAISO - PeakLoad,33999
2023-09-14,CAISO - Power Imports,47265.0
2023-09-14,CAISO - Solar PV,145230.0
2023-09-14,CAISO - Solar Thermal,0.0
2023-09-14,CAISO - Thermal Power,292679.0
2023-09-14,CAISO - Total Generation,688110.0
2023-09-14,CAISO - Wind,40223.0
2023-09-14,ERCOT - Coal,228369.0
2023-09-14,ERCOT - Hydro,878.0
2023-09-14,ERCOT - Natural Gas,727116.0
2023-09-14,ERCOT - Nuclear,119314.0
2023-09-14,ERCOT - Other,3430.0
2023-09-14,ERCOT - PeakLoad,62555
2023-09-14,ERCOT - Solar,84752.0
2023-09-14,ERCOT - Total Generation,1299456.0
2023-09-14,ERCOT - Wind,135597.0
2023-09-14,IESO - Biofuel,1000.0
2023-09-14,IESO - Hydro,90383.0
2023-09-14,IESO - Natural Gas,50328.0
2023-09-14,IESO - Nuclear Power,234302.0
2023-09-14,IESO - PeakLoad,16412
2023-09-14,IESO - Total Generation,382010.0
2023-09-14,IESO - Wind,5997.0
2023-09-14,ISONE - Coal,0
2023-09-14,ISONE - Hydro,26235
2023-09-14,ISONE - Natural Gas,154409
2023-09-14,ISONE - Nuclear Power,72133
2023-09-14,ISONE - Other,14327
2023-09-14,ISONE - PeakLoad,15897
2023-09-14,ISONE - Residual Oil,195
2023-09-14,ISONE - Solar Thermal,16128
2023-09-14,ISONE - Total Generation,291548
2023-09-14,ISONE - Wind,8121
2023-09-14,MISO - Coal,499583.10000000003
2023-09-14,MISO - Hydro,21371.3
2023-09-14,MISO - Natural Gas,632204.4
2023-09-14,MISO - Nuclear,253639.99999999994
2023-09-14,MISO - Other,20305.100000000002
2023-09-14,MISO - PeakLoad,82929
2023-09-14,MISO - Total Generation,1673994.3999999997
2023-09-14,MISO - Wind,220409.56000000003
2023-09-14,NYISO - Coal or Oil,511.9146190000019
2023-09-14,NYISO - Dual Fuel,108225.317097
2023-09-14,NYISO - Hydro,69719.30445499998
2023-09-14,NYISO - Natural Gas,79970.76344900002
2023-09-14,NYISO - Nuclear Power,78451.6028590001
2023-09-14,NYISO - Other Renewables,7047.055145000004
2023-09-14,NYISO - PeakLoad,19888
2023-09-14,NYISO - Total Generation,353178.5389600058
2023-09-14,NYISO - Wind,9265.296272000005
2023-09-14,PJM - Coal,268011.0
2023-09-14,PJM - Hydro,42707.0
2023-09-14,PJM - Natural Gas,1043879.0
2023-09-14,PJM - Nuclear Power,759809.0
2023-09-14,PJM - Other,15419.0
2023-09-14,PJM - PeakLoad,101104
2023-09-14,PJM - Renewables,12671.0
2023-09-14,PJM - Residual Oil,5423.0
2023-09-14,PJM - Solar,38545.0
2023-09-14,PJM - Total Generation,2206041.0
2023-09-14,PJM - Wind,19577.0
2023-09-14,SPP - Coal,259509
2023-09-14,SPP - Diesel,51
2023-09-14,SPP - Hydro,32256
2023-09-14,SPP - Natural Gas,245779
2023-09-14,SPP - Nuclear Power,47666
2023-09-14,SPP - PeakLoad,35315
2023-09-14,SPP - Total Generation,734660
2023-09-14,SPP - Wind,149398
2023-09-15,AESO - PeakLoad,10234
2023-09-15,BPA - PeakLoad,6989
2023-09-15,CAISO - Biogas,4891.0
2023-09-15,CAISO - Biomass,7935.0
2023-09-15,CAISO - Geothermal Steam,19314.0
2023-09-15,CAISO - Hydro,79826.0
2023-09-15,CAISO - Nuclear Power,53108.0
2023-09-15,CAISO - PeakLoad,32649
2023-09-15,CAISO - Power Imports,51879.0
2023-09-15,CAISO - Solar PV,146419.0
2023-09-15,CAISO - Solar Thermal,0.0
2023-09-15,CAISO - Thermal Power,286282.0
2023-09-15,CAISO - Total Generation,683459.0
2023-09-15,CAISO - Wind,33805.0
2023-09-15,ERCOT - Coal,210264.0
2023-09-15,ERCOT - Hydro,554.0
2023-09-15,ERCOT - Natural Gas,737491.0
2023-09-15,ERCOT - Nuclear,119326.0
2023-09-15,ERCOT - Other,4320.0
2023-09-15,ERCOT - PeakLoad,63580
2023-09-15,ERCOT - Solar,87142.0
2023-09-15,ERCOT - Total Generation,1295483.0
2023-09-15,ERCOT - Wind,136386.0
2023-09-15,IESO - Biofuel,671.0
2023-09-15,IESO - Hydro,96142.0
2023-09-15,IESO - Natural Gas,37310.0
2023-09-15,IESO - Nuclear Power,230923.0
2023-09-15,IESO - PeakLoad,16554
2023-09-15,IESO - Total Generation,370370.0
2023-09-15,IESO - Wind,5324.0
2023-09-15,ISONE - Coal,0
2023-09-15,ISONE - Hydro,26249
2023-09-15,ISONE - Natural Gas,118039
2023-09-15,ISONE - Nuclear Power,72308
2023-09-15,ISONE - Other,14465
2023-09-15,ISONE - PeakLoad,13690
2023-09-15,ISONE - Residual Oil,58
2023-09-15,ISONE - Solar Thermal,12512
2023-09-15,ISONE - Total Generation,255896
2023-09-15,ISONE - Wind,12265
2023-09-15,MISO - Coal,478971.6
2023-09-15,MISO - Hydro,20706.7
2023-09-15,MISO - Natural Gas,649969.7
2023-09-15,MISO - Nuclear,253491.8
2023-09-15,MISO - Other,20926.899999999994
2023-09-15,MISO - PeakLoad,83542
2023-09-15,MISO - Total Generation,1605596.8000000003
2023-09-15,MISO - Wind,153355.48
2023-09-15,NYISO - Coal or Oil,274.66556800000086
2023-09-15,NYISO - Dual Fuel,92015.548603
2023-09-15,NYISO - Hydro,71019.71592000002
2023-09-15,NYISO - Natural Gas,61187.171917
2023-09-15,NYISO - Nuclear Power,77802.02212399998
2023-09-15,NYISO - Other Renewables,7021.721913
2023-09-15,NYISO - PeakLoad,17511
2023-09-15,NYISO - Total Generation,313239.30326000706
2023-09-15,NYISO - Wind,3929.734281000001
2023-09-15,PJM - Coal,246014.0
2023-09-15,PJM - Hydro,41900.0
2023-09-15,PJM - Natural Gas,992997.0
2023-09-15,PJM - Nuclear Power,756914.0
2023-09-15,PJM - Other,13348.0
2023-09-15,PJM - PeakLoad,93937
2023-09-15,PJM - Renewables,12849.0
2023-09-15,PJM - Residual Oil,5273.0
2023-09-15,PJM - Solar,45536.0
2023-09-15,PJM - Total Generation,2141199.0
2023-09-15,PJM - Wind,26368.0
2023-09-15,SPP - Coal,274195
2023-09-15,SPP - Diesel,0
2023-09-15,SPP - Hydro,32508
2023-09-15,SPP - Natural Gas,280144
2023-09-15,SPP - Nuclear Power,47580
2023-09-15,SPP - PeakLoad,35264
2023-09-15,SPP - Total Generation,721515
2023-09-15,SPP - Wind,87087
2023-09-16,AESO - PeakLoad,9828
2023-09-16,BPA - PeakLoad,6505
2023-09-16,CAISO - Biogas,5070.0
2023-09-16,CAISO - Biomass,7501.0
2023-09-16,CAISO - Geothermal Steam,19338.0
2023-09-16,CAISO - Hydro,69984.0
2023-09-16,CAISO - Nuclear Power,53065.0
2023-09-16,CAISO - PeakLoad,29084
2023-09-16,CAISO - Power Imports,45559.0
2023-09-16,CAISO - Solar PV,144777.0
2023-09-16,CAISO - Solar Thermal,0.0
2023-09-16,CAISO - Thermal Power,251994.0
2023-09-16,CAISO - Total Generation,637327.0
2023-09-16,CAISO - Wind,40039.0
2023-09-16,ERCOT - Coal,199332.0
2023-09-16,ERCOT - Hydro,788.0
2023-09-16,ERCOT - Natural Gas,719895.0
2023-09-16,ERCOT - Nuclear,119482.0
2023-09-16,ERCOT - Other,3093.0
2023-09-16,ERCOT - PeakLoad,60634
2023-09-16,ERCOT - Solar,83515.0
2023-09-16,ERCOT - Total Generation,1241753.0
2023-09-16,ERCOT - Wind,115648.0
2023-09-16,IESO - Biofuel,571.0
2023-09-16,IESO - Hydro,92528.0
2023-09-16,IESO - Natural Gas,29985.0
2023-09-16,IESO - Nuclear Power,214734.0
2023-09-16,IESO - PeakLoad,15496
2023-09-16,IESO - Total Generation,344337.0
2023-09-16,IESO - Wind,6519.0
2023-09-16,ISONE - Coal,0
2023-09-16,ISONE - Hydro,23710
2023-09-16,ISONE - Natural Gas,104311
2023-09-16,ISONE - Nuclear Power,72766
2023-09-16,ISONE - Other,13741
2023-09-16,ISONE - PeakLoad,12997
2023-09-16,ISONE - Residual Oil,457
2023-09-16,ISONE - Solar Thermal,7812
2023-09-16,ISONE - Total Generation,245984
2023-09-16,ISONE - Wind,23187
2023-09-16,MISO - Coal,482354.4
2023-09-16,MISO - Hydro,15580.200000000003
2023-09-16,MISO - Natural Gas,635069.9999999999
2023-09-16,MISO - Nuclear,253793.10000000003
2023-09-16,MISO - Other,20205.7
2023-09-16,MISO - PeakLoad,78554
2023-09-16,MISO - Total Generation,1529545.2
2023-09-16,MISO - Wind,103407.08
2023-09-16,NYISO - Coal or Oil,139.41610899999938
2023-09-16,NYISO - Dual Fuel,77634.189462
2023-09-16,NYISO - Hydro,65687.23724999996
2023-09-16,NYISO - Natural Gas,57694.935885999985
2023-09-16,NYISO - Nuclear Power,77572.85637399988
2023-09-16,NYISO - Other Renewables,6979.305415999996
2023-09-16,NYISO - PeakLoad,17017
2023-09-16,NYISO - Total Generation,294101.1521500078
2023-09-16,NYISO - Wind,8403.799718
2023-09-16,PJM - Coal,226582.0
2023-09-16,PJM - Hydro,40191.0
2023-09-16,PJM - Natural Gas,907946.0
2023-09-16,PJM - Nuclear Power,725690.0
2023-09-16,PJM - Other,8176.0
2023-09-16,PJM - PeakLoad,88393
2023-09-16,PJM - Renewables,12667.0
2023-09-16,PJM - Residual Oil,6044.0
2023-09-16,PJM - Solar,43158.0
2023-09-16,PJM - Total Generation,1994491.0
2023-09-16,PJM - Wind,24037.0
2023-09-16,SPP - Coal,270335
2023-09-16,SPP - Diesel,36
2023-09-16,SPP - Hydro,30436
2023-09-16,SPP - Natural Gas,286417
2023-09-16,SPP - Nuclear Power,48094
2023-09-16,SPP - PeakLoad,34274
2023-09-16,SPP - Total Generation,691902
2023-09-16,SPP - Wind,56584
2023-09-17,AESO - PeakLoad,9998
2023-09-17,BPA - PeakLoad,6360
2023-09-17,CAISO - Biogas,5070.0
2023-09-17,CAISO - Biomass,6533.0
2023-09-17,CAISO - Geothermal Steam,19295.0
2023-09-17,CAISO - Hydro,68339.0
2023-09-17,CAISO - Nuclear Power,52966.0
2023-09-17,CAISO - PeakLoad,28594
2023-09-17,CAISO - Power Imports,66879.0
2023-09-17,CAISO - Solar PV,142742.0
2023-09-17,CAISO - Solar Thermal,0.0
2023-09-17,CAISO - Thermal Power,187541.0
2023-09-17,CAISO - Total Generation,595555.0
2023-09-17,CAISO - Wind,46190.0
2023-09-17,ERCOT - Coal,219541.0
2023-09-17,ERCOT - Hydro,511.0
2023-09-17,ERCOT - Natural Gas,774093.0
2023-09-17,ERCOT - Nuclear,119587.0
2023-09-17,ERCOT - Other,4074.0
2023-09-17,ERCOT - PeakLoad,67371
2023-09-17,ERCOT - Solar,115596.0
2023-09-17,ERCOT - Total Generation,1269039.0
2023-09-17,ERCOT - Wind,35637.0
2023-09-17,IESO - Biofuel,262.0
2023-09-17,IESO - Hydro,92961.0
2023-09-17,IESO - Natural Gas,32325.0
2023-09-17,IESO - Nuclear Power,214876.0
2023-09-17,IESO - PeakLoad,16163
2023-09-17,IESO - Total Generation,347457.0
2023-09-17,IESO - Wind,7033.0
2023-09-17,ISONE - Coal,0
2023-09-17,ISONE - Hydro,19062
2023-09-17,ISONE - Natural Gas,112768
2023-09-17,ISONE - Nuclear Power,77529
2023-09-17,ISONE - Other,14119
2023-09-17,ISONE - PeakLoad,14403
2023-09-17,ISONE - Residual Oil,144
2023-09-17,ISONE - Solar Thermal,16979
2023-09-17,ISONE - Total Generation,253507
2023-09-17,ISONE - Wind,12906
2023-09-17,MISO - Coal,486075.9
2023-09-17,MISO - Hydro,14868.5
2023-09-17,MISO - Natural Gas,610103.6
2023-09-17,MISO - Nuclear,254041.9
2023-09-17,MISO - Other,20255.2
2023-09-17,MISO - PeakLoad,79027
2023-09-17,MISO - Total Generation,1508691.4000000001
2023-09-17,MISO - Wind,98710.31000000001
2023-09-17,NYISO - Coal or Oil,121.24951499999935
2023-09-17,NYISO - Dual Fuel,77946.438213
2023-09-17,NYISO - Hydro,69657.55470200001
2023-09-17,NYISO - Natural Gas,59542.261829999974
2023-09-17,NYISO - Nuclear Power,78257.60363500005
2023-09-17,NYISO - Other Renewables,6815.472738
2023-09-17,NYISO - PeakLoad,17798
2023-09-17,NYISO - Total Generation,294309.72714000836
2023-09-17,NYISO - Wind,1979.7420810000012
2023-09-17,PJM - Coal,225336.0
2023-09-17,PJM - Hydro,36160.0
2023-09-17,PJM - Natural Gas,922909.0
2023-09-17,PJM - Nuclear Power,744846.0
2023-09-17,PJM - Other,3693.0
2023-09-17,PJM - PeakLoad,86643
2023-09-17,PJM - Renewables,12186.0
2023-09-17,PJM - Residual Oil,5322.0
2023-09-17,PJM - Solar,22191.0
2023-09-17,PJM - Total Generation,2002772.0
2023-09-17,PJM - Wind,30129.0
2023-09-17,SPP - Coal,251252
2023-09-17,SPP - Diesel,0
2023-09-17,SPP - Hydro,28798
2023-09-17,SPP - Natural Gas,262715
2023-09-17,SPP - Nuclear Power,48109
2023-09-17,SPP - PeakLoad,36328
2023-09-17,SPP - Total Generation,693298
2023-09-17,SPP - Wind,102423
2023-09-18,AESO - PeakLoad,10066
2023-09-18,BPA - PeakLoad,6546
2023-09-18,CAISO - Biogas,4921.0
2023-09-18,CAISO - Biomass,5913.0
2023-09-18,CAISO - Geothermal Steam,19101.0
2023-09-18,CAISO - Hydro,66453.0
2023-09-18,CAISO - Nuclear Power,52222.0
2023-09-18,CAISO - PeakLoad,30889
2023-09-18,CAISO - Power Imports,105014.0
2023-09-18,CAISO - Solar PV,143566.0
2023-09-18,CAISO - Solar Thermal,0.0
2023-09-18,CAISO - Thermal Power,187047.0
2023-09-18,CAISO - Total Generation,655300.0
2023-09-18,CAISO - Wind,71063.0
2023-09-18,ERCOT - Coal,192008.0
2023-09-18,ERCOT - Hydro,488.0
2023-09-18,ERCOT - Natural Gas,687448.0
2023-09-18,ERCOT - Nuclear,119546.0
2023-09-18,ERCOT - Other,3866.0
2023-09-18,ERCOT - PeakLoad,71287
2023-09-18,ERCOT - Solar,121516.0
2023-09-18,ERCOT - Total Generation,1332947.0
2023-09-18,ERCOT - Wind,208075.0
2023-09-18,IESO - Biofuel,567.0
2023-09-18,IESO - Hydro,88070.0
2023-09-18,IESO - Natural Gas,53028.0
2023-09-18,IESO - Nuclear Power,214628.0
2023-09-18,IESO - PeakLoad,16704
2023-09-18,IESO - Total Generation,377530.0
2023-09-18,IESO - Wind,21237.0
2023-09-18,ISONE - Coal,0
2023-09-18,ISONE - Hydro,18182
2023-09-18,ISONE - Natural Gas,170833
2023-09-18,ISONE - Nuclear Power,77917
2023-09-18,ISONE - Other,12787
2023-09-18,ISONE - PeakLoad,15094
2023-09-18,ISONE - Residual Oil,52
2023-09-18,ISONE - Solar Thermal,2075
2023-09-18,ISONE - Total Generation,285989
2023-09-18,ISONE - Wind,4143
2023-09-18,MISO - Coal,469894.4000000001
2023-09-18,MISO - Hydro,17603.000000000004
2023-09-18,MISO - Natural Gas,583411.1
2023-09-18,MISO - Nuclear,254113.2
2023-09-18,MISO - Other,20000.800000000003
2023-09-18,MISO - PeakLoad,85013
2023-09-18,MISO - Total Generation,1635219.3000000003
2023-09-18,MISO - Wind,264881.83
2023-09-18,NYISO - Coal or Oil,224.91576699999942
2023-09-18,NYISO - Dual Fuel,104972.08011
2023-09-18,NYISO - Hydro,76700.44319699996
2023-09-18,NYISO - Natural Gas,87768.81558999998
2023-09-18,NYISO - Nuclear Power,82132.00480399991
2023-09-18,NYISO - Other Renewables,6638.890110999999
2023-09-18,NYISO - PeakLoad,18649
2023-09-18,NYISO - Total Generation,362513.08223000786
2023-09-18,NYISO - Wind,4088.983644000001
2023-09-18,PJM - Coal,247211.0
2023-09-18,PJM - Hydro,39213.0
2023-09-18,PJM - Natural Gas,1027402.0
2023-09-18,PJM - Nuclear Power,746853.0
2023-09-18,PJM - Other,7475.0
2023-09-18,PJM - PeakLoad,93102
2023-09-18,PJM - Renewables,12229.0
2023-09-18,PJM - Residual Oil,5121.0
2023-09-18,PJM - Solar,27725.0
2023-09-18,PJM - Total Generation,2139618.0
2023-09-18,PJM - Wind,26389.0
2023-09-18,SPP - Coal,181752
2023-09-18,SPP - Diesel,1
2023-09-18,SPP - Hydro,30200
2023-09-18,SPP - Natural Gas,165125
2023-09-18,SPP - Nuclear Power,48084
2023-09-18,SPP - PeakLoad,40641
2023-09-18,SPP - Total Generation,785220
2023-09-18,SPP - Wind,360058
2023-09-19,AESO - PeakLoad,9779
2023-09-19,BPA - PeakLoad,6425
2023-09-19,CAISO - Biogas,4913.0
2023-09-19,CAISO - Biomass,5680.0
2023-09-19,CAISO - Geothermal Steam,19218.0
2023-09-19,CAISO - Hydro,71163.0
2023-09-19,CAISO - Nuclear Power,51943.0
2023-09-19,CAISO - PeakLoad,30993
2023-09-19,CAISO - Power Imports,94990.0
2023-09-19,CAISO - Solar PV,147187.0
2023-09-19,CAISO - Solar Thermal,0.0
2023-09-19,CAISO - Thermal Power,204193.0
2023-09-19,CAISO - Total Generation,653926.0
2023-09-19,CAISO - Wind,54639.0
2023-09-19,ERCOT - Coal,184698.0
2023-09-19,ERCOT - Hydro,656.0
2023-09-19,ERCOT - Natural Gas,588060.0
2023-09-19,ERCOT - Nuclear,119514.0
2023-09-19,ERCOT - Other,3907.0
2023-09-19,ERCOT - PeakLoad,72167
2023-09-19,ERCOT - Solar,114415.0
2023-09-19,ERCOT - Total Generation,1370896.0
2023-09-19,ERCOT - Wind,359646.0
2023-09-19,IESO - Biofuel,778.0
2023-09-19,IESO - Hydro,87052.0
2023-09-19,IESO - Natural Gas,52189.0
2023-09-19,IESO - Nuclear Power,215843.0
2023-09-19,IESO - PeakLoad,16489
2023-09-19,IESO - Total Generation,366017.0
2023-09-19,IESO - Wind,10155.0
2023-09-19,ISONE - Coal,0
2023-09-19,ISONE - Hydro,22648
2023-09-19,ISONE - Natural Gas,146997
2023-09-19,ISONE - Nuclear Power,77885
2023-09-19,ISONE - Other,12195
2023-09-19,ISONE - PeakLoad,14716
2023-09-19,ISONE - Residual Oil,0
2023-09-19,ISONE - Solar Thermal,12758
2023-09-19,ISONE - Total Generation,290204
2023-09-19,ISONE - Wind,17721
2023-09-19,MISO - Coal,468885.4000000001
2023-09-19,MISO - Hydro,17528.699999999997
2023-09-19,MISO - Natural Gas,597098.8999999999
2023-09-19,MISO - Nuclear,253763.10000000003
2023-09-19,MISO - Other,21033.5
2023-09-19,MISO - PeakLoad,86727
2023-09-19,MISO - Total Generation,1621829.4
2023-09-19,MISO - Wind,242798.95999999996
2023-09-19,NYISO - Coal or Oil,202.33252399999918
2023-09-19,NYISO - Dual Fuel,87952.14819000004
2023-09-19,NYISO - Hydro,69090.89030200004
2023-09-19,NYISO - Natural Gas,71998.12867299997
2023-09-19,NYISO - Nuclear Power,78969.93411899998
2023-09-19,NYISO - Other Renewables,6881.3891410000015
2023-09-19,NYISO - PeakLoad,18276
2023-09-19,NYISO - Total Generation,331259.8324100086
2023-09-19,NYISO - Wind,16176.935292000011
2023-09-19,PJM - Coal,251671.0
2023-09-19,PJM - Hydro,40613.0
2023-09-19,PJM - Natural Gas,955154.0
2023-09-19,PJM - Nuclear Power,748149.0
2023-09-19,PJM - Other,896.0
2023-09-19,PJM - PeakLoad,92726
2023-09-19,PJM - Renewables,12843.0
2023-09-19,PJM - Residual Oil,5292.0
2023-09-19,PJM - Solar,39259.0
2023-09-19,PJM - Total Generation,2130734.0
2023-09-19,PJM - Wind,76857.0
2023-09-19,SPP - Coal,195393
2023-09-19,SPP - Diesel,146
2023-09-19,SPP - Hydro,31504
2023-09-19,SPP - Natural Gas,182687
2023-09-19,SPP - Nuclear Power,48097
2023-09-19,SPP - PeakLoad,38501
2023-09-19,SPP - Total Generation,786590
2023-09-19,SPP - Wind,328763
2023-09-20,AESO - PeakLoad,9942
2023-09-20,BPA - PeakLoad,6193
2023-09-20,CAISO - Biogas,4928.0
2023-09-20,CAISO - Biomass,6589.0
2023-09-20,CAISO - Geothermal Steam,18544.0
2023-09-20,CAISO - Hydro,79301.0
2023-09-20,CAISO - Nuclear Power,51579.0
2023-09-20,CAISO - PeakLoad,30362
2023-09-20,CAISO - Power Imports,58534.0
2023-09-20,CAISO - Solar PV,141832.0
2023-09-20,CAISO - Solar Thermal,0.0
2023-09-20,CAISO - Thermal Power,204853.0
2023-09-20,CAISO - Total Generation,642658.0
2023-09-20,CAISO - Wind,76498.0
2023-09-20,ERCOT - Coal,197785.0
2023-09-20,ERCOT - Hydro,1269.0
2023-09-20,ERCOT - Natural Gas,703961.0
2023-09-20,ERCOT - Nuclear,119491.0
2023-09-20,ERCOT - Other,4118.0
2023-09-20,ERCOT - PeakLoad,74408
2023-09-20,ERCOT - Solar,119780.0
2023-09-20,ERCOT - Total Generation,1409055.0
2023-09-20,ERCOT - Wind,262651.0
2023-09-20,IESO - Biofuel,1153.0
2023-09-20,IESO - Hydro,88738.0
2023-09-20,IESO - Natural Gas,55222.0
2023-09-20,IESO - Nuclear Power,215453.0
2023-09-20,IESO - PeakLoad,16865
2023-09-20,IESO - Total Generation,369105.0
2023-09-20,IESO - Wind,8539.0
2023-09-20,ISONE - Coal,0
2023-09-20,ISONE - Hydro,26622
2023-09-20,ISONE - Natural Gas,135314
2023-09-20,ISONE - Nuclear Power,76589
2023-09-20,ISONE - Other,11586
2023-09-20,ISONE - PeakLoad,14618
2023-09-20,ISONE - Residual Oil,15
2023-09-20,ISONE - Solar Thermal,16254
2023-09-20,ISONE - Total Generation,278376
2023-09-20,ISONE - Wind,11996
